"","behavior","burst","odba","mean.dxy","mean.dyz","mean.dxz","sd.dxy","sd.dyz","sd.dxz","cov.dxy","cov.dxz","cov.dyz","cor.dxy","cor.dxz","cor.dyz","sk.dx","ku.dx","sk.dy","ku.dy","sk.dz","ku.dz","max.dx","min.dx","amp.dx","max.dy","min.dy","amp.dy","max.dz","min.dz","amp.dz"
"179041","SITTING",1493,16.6456702167075,0.0333420564279166,0.114614389865834,0.147956446293751,10.4462820856385,10.6671722436311,10.7219905200451,-17.7746742752467,-19.476490852376,-19.0495499636866,-0.483173078443942,-0.512682952271042,-0.503620857523933,-0.581814141700283,1.5438937514796,-0.579107675349889,1.55720704851402,-0.479973309600906,1.43365605755409,6.0203591646,-8.54999616,14.5703553246,6.0225112004,-8.5454341136,14.567945314,6.80760964675,-8.5984635282,15.40607317495
"179161","SITTING",1494,16.6643070058,0.0360441342116659,0.115206168931251,0.151250303142917,10.4530147858458,10.6063690975123,10.8123806546042,-17.5545825926372,-20.2255974757782,-18.6550431783379,-0.473517440502415,-0.529123352562225,-0.496476255055074,-0.56727328844997,1.54149038554055,-0.579352173793932,1.55620826978253,-0.493642413319898,1.43241536671017,6.091578309,-8.557371601,14.64894991,6.0269902424,-8.5009514932,14.5279417356,6.4796401525,-8.6065365148,15.0861766673
"179281","SITTING",1495,16.6741801134742,0.0351410871858345,0.115755817848333,0.150896905034168,10.4623449229817,10.668315686825,10.7989072574363,-17.5306299268874,-20.1581954322133,-18.9436110592125,-0.47126324706356,-0.528498772836811,-0.499160093185044,-0.559509383106633,1.54083004015154,-0.574394567442829,1.55735831495081,-0.483986700273984,1.43057736144758,6.179083548,-8.6281969362,14.8072804842,6.1548574078,-8.6727806546,14.8276380624,6.59606284375,-8.5669695004,15.16303234415
"179401","SITTING",1496,16.5820933819229,0.0346409039779168,0.112925559174167,0.147566463152083,10.4046594104375,10.5819091574732,10.7276933288817,-17.4181262045791,-19.948915827837,-18.4967164710803,-0.474476429965715,-0.530772737888495,-0.493491890304228,-0.567307298692738,1.54218884446969,-0.57962559530603,1.55662090776319,-0.493454571271148,1.43184860031527,6.3321702308,-8.543661525,14.8758317558,6.0060393352,-8.6302967548,14.63633609,6.54468220825,-8.6477439026,15.19242611085
"179521","SITTING",1497,16.6722920371833,0.032094459372083,0.115320970930833,0.147415430302916,10.4191734685704,10.5711674429366,10.6905826859674,-17.3780156234965,-19.5946206187398,-18.7776368535527,-0.470964277627993,-0.521839271586906,-0.506251857702733,-0.609852549363035,1.54579304047187,-0.623054222779033,1.55772368923699,-0.520095285867273,1.42823467574852,5.8951455098,-8.6074841294,14.5026296392,5.9182635396,-8.6347648838,14.5530284234,6.4949603995,-8.560900022,15.0558604215
"179641","SITTING",1498,16.6571404840763,0.0305426831429159,0.117415219641668,0.147957902784584,10.414777553197,10.5492004514869,10.7215639115221,-17.6142507652919,-19.7281447823473,-18.437290531813,-0.481059569180524,-0.522693004137151,-0.495780516759369,-0.606783831929046,1.54578327446103,-0.609093359770969,1.55722194531678,-0.518149041345685,1.42821523344046,5.8839452056,-8.5296369136,14.4135821192,5.7757801026,-8.5209698736,14.2967499762,6.49416063,-8.5826663288,15.0768269588
"179761","SITTING",1499,16.7142021081983,0.0282821708162509,0.119341010000417,0.147623180816668,10.4884805283363,10.617829704597,10.6501789941731,-18.1193068623176,-18.9840960221041,-18.9135067629269,-0.491253909755741,-0.503226668085408,-0.505085738923536,-0.627297524943828,1.54811669737567,-0.615335152410663,1.55654449908338,-0.513372192554019,1.4293522651007,5.832934999,-8.662507478,14.495442477,5.8407794588,-8.5830198894,14.4237993482,6.47253658875,-8.6228202166,15.09535680535
"179881","SITTING",1500,16.7325344800467,0.0312293940454162,0.118082330431666,0.149311724477082,10.5055710047399,10.6473299325589,10.7102533275446,-18.0517618682969,-19.47526198347,-18.8634055977282,-0.486154999283602,-0.514221976469045,-0.498873272445022,-0.607260456741995,1.54456101142777,-0.60058378702111,1.55779748913834,-0.507839471460381,1.42895539034365,5.9527718198,-8.5907441022,14.543515922,6.0521796968,-8.6600325564,14.7122122532,6.433937231,-8.5644085688,14.9983457998
"180001","SITTING",1501,16.6956129306687,0.0273856260716657,0.116947918979167,0.144333545050833,10.3822957089443,10.5413116461963,10.7599718876123,-17.1369289138659,-20.2585560241778,-18.3735146921286,-0.466229496851064,-0.538397341739731,-0.494231704135502,-0.606995326680459,1.54493257814506,-0.631558983846487,1.56004148961932,-0.538859737341795,1.42591733787438,5.8790548734,-8.6400244766,14.51907935,5.7578038112,-8.6139246498,14.371728461,6.54891758275,-8.5756564162,15.12457399895
"180121","SITTING",1502,16.5659541142342,0.0323977572437506,0.114314533122082,0.146712290365833,10.3719824465381,10.4894260225543,10.6175160892222,-17.4751139745579,-19.2363207193444,-18.3276074169434,-0.481259706799406,-0.5181132878223,-0.499698185183749,-0.617166510111336,1.5468073219994,-0.615114097073017,1.5582274277548,-0.521318790301729,1.42738422420759,5.87899475,-8.7122496912,14.5912444412,5.8811714472,-8.5171053728,14.39827682,6.38057230775,-8.5352572476,14.91582955535
"180241","SITTING",1503,16.5938141822829,0.032841272562917,0.115887834984166,0.148729107547083,10.3701956323329,10.4852353993904,10.634273263226,-17.6212426342363,-19.517490804768,-17.9374148326498,-0.487458237141942,-0.527273842647342,-0.484503295498075,-0.623163823306577,1.54753618280977,-0.614721595390473,1.55815161654307,-0.537433134138779,1.42409242977438,5.7633158654,-8.5538781424,14.3171940078,5.8522407454,-8.6039612216,14.456201967,6.4130557585,-8.5797494432,14.9928052017
"180361","SITTING",1504,16.5602842384458,0.0285576282520839,0.115188069105416,0.143745697357501,10.293968847484,10.4621797574457,10.628498371839,-17.0285796020327,-19.5463938527159,-18.1451637026859,-0.473639881559654,-0.529271700633898,-0.496172636915407,-0.624063492712735,1.54765773383435,-0.63379082914286,1.55781649293911,-0.543851962266809,1.42671741548454,5.7494674494,-8.6630847764,14.4125522258,5.715500281,-8.4777740654,14.1932743464,6.169721519,-8.5487196478,14.7184411668
"180481","SITTING",1505,16.5911572987175,0.0266504771474998,0.11719714246625,0.14384761961375,10.3140137282149,10.5000927178766,10.6270869536922,-17.0503552806866,-19.510802218903,-18.3519172144404,-0.471804234305159,-0.528014944724915,-0.499168612688515,-0.623293484915169,1.54573411348793,-0.637133865737579,1.55873076812656,-0.542114139323467,1.42629526735048,5.7093460172,-8.4741524528,14.18349847,5.6920720588,-8.566746488,14.2588185468,6.1648938855,-8.5310439742,14.6959378597
"180601","SITTING",1506,16.5698165753946,0.0272945613208331,0.117819565303332,0.145114126624166,10.3068525136244,10.4350757419743,10.6400136845423,-16.9899604081949,-19.5612635947526,-18.1577304739471,-0.470404957110467,-0.528064427103502,-0.500543100422771,-0.62684160111058,1.54731823021785,-0.641187194412936,1.55860334659925,-0.542951559041257,1.42556589410812,5.803356687,-8.5308154478,14.3341721348,5.6024749074,-8.5666286344,14.1691035418,6.37121765875,-8.478134806,14.84935246475
"180721","SITTING",1507,16.5956431707146,0.0275095813920827,0.117203220584583,0.144712801976666,10.3488206464908,10.4782272554753,10.6427203511121,-17.5538058709933,-19.3852794066127,-18.0777473268519,-0.487704954547553,-0.520558854367692,-0.491275959205448,-0.63017284365095,1.54713371405933,-0.623442757824277,1.55944663797949,-0.538994901930836,1.42735407090137,5.7766026822,-8.49569502,14.2722977022,5.725371131,-8.5092680934,14.2346392244,6.299617745,-8.5534115152,14.8530292602
"180841","SITTING",1508,16.5407719420992,0.029801455034583,0.117138870482916,0.1469403255175,10.3069080470264,10.4514378165988,10.6325221688274,-17.04770473674,-19.5972209335199,-18.0996380622036,-0.472679125667489,-0.530725778148431,-0.495791931938291,-0.61432090741601,1.5458486554937,-0.626363372618882,1.5589787320071,-0.534735036498864,1.42588748453989,5.8195375086,-8.4816457464,14.301183255,5.7198891376,-8.5491910616,14.2690801992,6.245265165,-8.4776633924,14.7229285574
"180961","SITTING",1509,16.6501153166233,0.0282616365912493,0.115977363615835,0.144239000207084,10.3277671671404,10.572950783876,10.6305537210609,-17.1625871893623,-19.1721171152861,-18.8994954976476,-0.47453431941003,-0.513679730409965,-0.511130790785625,-0.635904352936684,1.54837026597407,-0.645350521013334,1.55847394934646,-0.535443153988347,1.42822885807038,5.6969419036,-8.5627665276,14.2597084312,5.6382976684,-8.580211282,14.2185089504,6.3661269845,-8.5525937226,14.9187207071
"181081","SITTING",1510,16.5608071740229,0.0303566119229166,0.116714197964583,0.1470708098875,10.3895469202393,10.4956431298671,10.5942066193625,-17.6660966325191,-19.0299080309964,-18.3529167355575,-0.486623244975786,-0.513124894603284,-0.499834484146409,-0.619311640577644,1.54737533305212,-0.612543484551747,1.55768434438994,-0.514226920657086,1.42538838481866,5.872900609,-8.6016359966,14.4745366056,5.7971122372,-8.5870022422,14.3841144794,6.60467116775,-8.4717977776,15.07646894535
"181201","SITTING",1511,15.9153643824121,0.0272316615241674,0.113604030737916,0.140835692262083,9.91087461151776,10.0768141364468,10.1272340233419,-15.8979422053341,-17.245397182613,-17.2324926446982,-0.47869413430809,-0.50671834572732,-0.513964487983855,-0.645340487691609,1.54829971300597,-0.648819132364956,1.55838647017982,-0.536463411829912,1.42825308532814,5.3743515114,-8.2622401092,13.6365916206,5.361445923,-8.1610992796,13.5225452026,5.8845740235,-8.2888017748,14.1733757983
"181321","SITTING",1512,15.492066694715,0.0228788182266665,0.11044053673,0.133319354956666,9.64041544192499,9.77954127648887,9.8099841370439,-15.095393574469,-16.2171946360213,-16.1453939319994,-0.481164970789858,-0.508387473479437,-0.509801998824107,-0.663141826871729,1.55089365502231,-0.664985523107821,1.55988701449249,-0.554984721721746,1.42502443589595,5.0930916468,-7.9913555742,13.084447221,5.2132947226,-8.071420462,13.2847151846,5.78984155125,-7.9737762108,13.76361776205
"181441","SITTING",1513,14.6968870437017,0.0250748433270852,0.105609400251667,0.130684243578752,9.07960170117653,9.20377585502786,9.414558565639,-13.2075400025717,-15.4108068266561,-13.9915687826821,-0.471583655730715,-0.53317180331669,-0.493545778682953,-0.657617543022318,1.55122258569393,-0.667462587247096,1.56198103354902,-0.574279878704484,1.42206353170427,4.9734093086,-7.621530401,12.5949397096,5.0323746486,-7.7085072232,12.7408818718,5.4515583525,-7.650694417,13.1022527695
"181561","SITTING",1514,14.1346658063767,0.00707802366625007,0.108923639139584,0.116001662805834,8.5766983318761,8.84477916517259,8.94238880794011,-11.7317065753656,-13.7243883968228,-13.1415817730597,-0.468396188015674,-0.522984017867559,-0.50651205699129,-0.732306813878785,1.55935239000574,-0.733396680317656,1.5602930324934,-0.629989747585953,1.41783404660588,4.0894180954,-7.375616484,11.4650345794,3.983996689,-7.3764486392,11.3604453282,4.51790527275,-7.4554528464,11.97335811915
"181681","SITTING",1515,16.2709465088729,0.0583661467866673,0.0992794669933322,0.15764561378,10.6814962760617,10.7898367882113,10.9381933265202,-18.5463692588503,-20.4452797453782,-19.3596511559126,-0.481758698934515,-0.519242524076108,-0.498436442831978,-0.355297832557606,1.5209128341746,-0.351329509534954,1.55277336988726,-0.271161319624471,1.45499837234855,6.948086074,-8.386734448,15.334820522,6.9480764992,-8.4362577098,15.384334209,7.43944950775,-8.3074945338,15.74694404155
"181801","SITTING",1516,16.2709465088729,0.0583661467866673,0.0992794669933322,0.15764561378,10.6814962760617,10.7898367882113,10.9381933265202,-18.5463692588503,-20.4452797453782,-19.3596511559126,-0.481758698934515,-0.519242524076108,-0.498436442831978,-0.355297832557606,1.5209128341746,-0.351329509534954,1.55277336988726,-0.271161319624471,1.45499837234855,6.948086074,-8.386734448,15.334820522,6.9480764992,-8.4362577098,15.384334209,7.43944950775,-8.3074945338,15.74694404155
"181921","SITTING",1517,16.2737726898554,0.0606573467274997,0.0995803997929165,0.160237746520416,10.7552526083942,10.8365632141744,11.0739411003502,-18.8189058820924,-21.140728608188,-19.3174142598342,-0.482398973760108,-0.52623479736088,-0.490524279879141,-0.312353609983999,1.51924183982028,-0.302725160454683,1.55066339856192,-0.245588931352263,1.45634336664924,7.199998547,-8.42829467,15.628293217,7.103505162,-8.3726947486,15.4761999106,7.42531753575,-8.3626374032,15.78795493895
"182041","SITTING",1518,16.4104187816492,0.0605705709737501,0.0987312250012501,0.159301795975,10.8380794116093,10.9021275862934,11.1264925474371,-19.2529876442524,-21.2469995551906,-19.5089636710195,-0.487760864314805,-0.522680967373249,-0.48892220550208,-0.328148718259287,1.51844023338845,-0.307891822345975,1.5502989886647,-0.253841569005348,1.45880787186875,7.1914216914,-8.4733761326,15.664797824,7.1497958326,-8.3805463898,15.5303422224,7.5890230635,-8.4695116318,16.0585346953
"182161","SITTING",1519,15.5131385115004,0.0558492915004167,0.0956679646295822,0.151517256129999,10.1664792869052,10.3671235616151,10.5358039010369,-16.5161033257917,-19.2300167781696,-17.8844636459481,-0.469740346528378,-0.530264228924591,-0.499050161817417,-0.30559037575863,1.51546976059338,-0.3244179422797,1.55134857323657,-0.246939837650243,1.45784876844583,6.8393131118,-8.004020112,14.8433332238,6.6991975412,-7.9977142004,14.6969117416,7.2315134615,-8.071357718,15.3028711795
"182281","SITTING",1520,17.324007048665,0.0670653596937502,0.101456052640416,0.168521412334167,11.5043030712431,11.6344450713098,11.8015019579173,-21.4894041133642,-23.9512384888497,-22.3796708365439,-0.480925644234405,-0.524299718983393,-0.494147926643448,-0.287478711786536,1.5148748424262,-0.280023503612743,1.55067607121111,-0.216446853884495,1.4638429121457,7.6263714872,-8.86306780525,16.48943929245,7.793480962,-8.961048835,16.754529797,8.246724117,-9.046483541,17.293207658
"182401","SITTING",1521,17.1267506129708,0.0397010384654164,0.114725058635834,0.154426097101251,10.9017555078178,11.0781351164903,11.1594958729627,-19.1816170074855,-21.2153409422119,-20.6129020874065,-0.476663938274103,-0.516833433018719,-0.505942390262505,-0.508872310391932,1.53669650319007,-0.516947146792347,1.55485241942583,-0.417941916203012,1.44084218133007,6.6660649166,-8.739611162,15.4056760786,6.5744587934,-8.855486286,15.4299450794,7.18275148825,-8.8425504314,16.02530191965
"182521","SITTING",1522,17.0763726701629,0.0513377401620824,0.109090045962084,0.160427786124166,11.0260595429434,11.0166733190606,11.2548428306899,-20.0212541844487,-21.6777986236496,-19.8957110405767,-0.491241325445651,-0.520376165928264,-0.487902162508656,-0.474285503816649,1.53262744445945,-0.452345667118368,1.5519657726288,-0.390343914507466,1.44309902396764,6.838245744,-8.8900860736,15.7283318176,6.792623888,-8.7417955194,15.5344194074,7.1820170325,-8.7635053796,15.9455224121
"182641","SITTING",1523,17.4059580839629,0.0481379887270837,0.114423789850417,0.162561778577501,11.1524517638176,11.2613540657975,11.4179986547149,-20.0191486238541,-22.4544987224301,-21.1067708712449,-0.474755696026007,-0.525489390326296,-0.498995123711641,-0.47823409184734,1.53269811712109,-0.488616306581136,1.55457609885866,-0.401470017697736,1.43953814543078,6.8450323648,-8.986222406,15.8312547708,6.7551820156,-8.9765833474,15.731765363,7.44479276175,-8.881227147,16.32601990875
"182761","SITTING",1524,17.4593584862246,0.052432670002917,0.111159360482916,0.163592030485833,11.3101529848482,11.4041851463972,11.5073557725248,-21.1660630532315,-22.1601468842657,-21.7251507209049,-0.494682141266904,-0.503107638425923,-0.501916913221835,-0.460880351886522,1.53170527420414,-0.430945572541177,1.55330881501929,-0.342765845141818,1.44736811273473,6.9508195872,-9.0017080028,15.95252759,7.0604684762,-8.9302006014,15.9906690776,7.70280315125,-8.9180507954,16.62085394665
"182881","SITTING",1525,16.9344565935671,0.0379218909166666,0.116626902299583,0.15454879321625,10.7067561143148,10.8986825477402,10.9861381564587,-18.5916976728679,-20.5258673303932,-19.8893749965056,-0.480104294851381,-0.515541454858672,-0.503706317988086,-0.542201698623831,1.5395585395919,-0.544555580239854,1.55675402740001,-0.445447491704822,1.43488907515311,6.3728463168,-8.7094220726,15.0822683894,6.332163468,-8.767709212,15.09987268,7.14076082525,-8.7860373544,15.92679817965
"183001","SITTING",1526,17.3191102421775,0.04786517758875,0.111991565840001,0.15985674342875,11.1653663085006,11.28342744805,11.3817038370685,-20.450365340073,-21.9491567841278,-21.1766442850908,-0.488297584949861,-0.512612231288513,-0.498616328604537,-0.467676334787098,1.5338341324711,-0.451772322501327,1.55329287586296,-0.36939741650106,1.44394857191678,6.9701061328,-8.9676078834,15.9377140162,7.033140714,-8.9723464352,16.0054871492,7.3666821475,-8.847738781,16.2144209285
"183121","SITTING",1527,17.4741418393942,0.0411678603975015,0.119192778497082,0.160360638894583,11.089212126941,11.327560254007,11.3400051307623,-20.107703375208,-21.3719179265368,-21.8097597358321,-0.486003705824979,-0.498005871109115,-0.515368887178904,-0.534641674571845,1.53857535067645,-0.525777331825986,1.5548761321649,-0.409939224040265,1.43996027822644,6.6533512416,-8.9209748262,15.5743260678,6.690207982,-8.9075827498,15.5977907318,7.25207820075,-9.066752661,16.31883086175
"183241","SITTING",1528,16.8546270034996,0.0434842746883323,0.1111959218825,0.154680196570832,10.7405545089871,10.922177034984,11.0923997090245,-18.5738514463571,-20.9911111619016,-20.0360471609968,-0.475093943921034,-0.517961305903884,-0.506148207912428,-0.483069400891818,1.53475420883168,-0.494773462554943,1.55530848110308,-0.395692351924272,1.44303313794059,6.663270303,-8.7135088596,15.3767791626,6.5188009114,-8.6085842112,15.1273851226,7.2533527385,-8.6703340446,15.9236867831
"183361","SITTING",1529,17.0867312234212,0.040973839262916,0.11532921561875,0.156303054881666,10.8122171888309,11.0079307480851,11.170702558563,-18.8801342020407,-21.3814061768862,-20.2043993511916,-0.477169884764991,-0.521461179858429,-0.500638985055583,-0.518437991338312,1.53586685669749,-0.525650760262253,1.55458809424555,-0.434927497662173,1.4393735589561,6.5781318364,-8.7118118316,15.289943668,6.4334787652,-8.8457228026,15.2792015678,7.128876179,-8.8552394092,15.9841155882
"183481","SITTING",1530,17.1740111289412,0.0418298076212497,0.116680128116667,0.158509935737917,10.9225920714863,10.9915182179044,11.027769183939,-19.7327394178433,-20.4127087276498,-20.1353268450782,-0.494324636746605,-0.505370162986383,-0.500025306634451,-0.575613561134601,1.54116657499174,-0.552549984388622,1.55611052704075,-0.461988411948634,1.43441518497314,6.170949893,-8.87245365,15.043403543,6.3920098692,-8.8943689114,15.2863787806,6.9091847535,-8.7470619198,15.6562466733
"183601","SITTING",1531,17.0875257088687,0.03274277256625,0.119198853655,0.15194162622125,10.7852258339296,10.9435386171845,11.0439078879037,-18.8523557134596,-20.658145848326,-20.1567397708804,-0.479659989254165,-0.512308260964541,-0.507589091457367,-0.562652648327843,1.54229424231542,-0.567048717959638,1.55625622902257,-0.46213586100074,1.43339112786192,6.3291718,-8.7772613772,15.1064331772,6.2293110922,-8.750730017,14.9800411092,6.84647988375,-8.8750512908,15.72153117455
"183721","SITTING",1532,17.2073604966804,0.0427187066354172,0.113883077571666,0.156601784207083,10.9105836729452,11.0209964557256,11.202455665766,-19.3879116394124,-21.4286784545337,-20.1768106054109,-0.483185120458606,-0.518644803655637,-0.497737939040821,-0.540020900399355,1.53754482339108,-0.537023374894739,1.55624040479347,-0.449535342298086,1.43453655513399,6.5997587464,-8.8540840328,15.4538427792,6.4426852974,-8.8366189716,15.279304269,7.0288243695,-8.8947856304,15.9236099999
"183841","SITTING",1533,17.1466441670117,0.04242316311,0.114087851715833,0.156511014825833,10.8051625203445,11.0465675569874,11.1137670127445,-18.7638174942106,-21.0300331165889,-20.5803234944502,-0.473703942865337,-0.51645973472613,-0.50919210176357,-0.545063044241877,1.54105691114685,-0.55631884894805,1.55576312268656,-0.450607996881346,1.4363126136583,6.4149304164,-8.7908963864,15.2058268028,6.338487951,-8.9029789898,15.2414669408,6.9945294725,-8.9176034768,15.9121329493
"183961","SITTING",1534,17.1851783540017,0.037821329460416,0.116452361477918,0.154273690938334,10.8739555348858,10.9648334063579,11.1362595842221,-19.4302967706991,-21.1339842344721,-19.8403802076529,-0.489593246333565,-0.517102531561607,-0.492854899945933,-0.564092470082413,1.5412305816926,-0.550486995901719,1.55572336502914,-0.468805809024882,1.43341191411816,6.3198299822,-8.8059257616,15.1257557438,6.3616612904,-8.8146602642,15.1763215546,7.0225135865,-8.8537127324,15.8762263189
"184081","SITTING",1535,17.2822115606996,0.0435218525599993,0.116282235518335,0.159804088078334,10.9762958281954,11.0723496215522,11.2251728011296,-19.5589840545836,-21.4614239017984,-20.4813490642852,-0.480870573898327,-0.516637263811948,-0.501894857856417,-0.540101829207889,1.53849750160507,-0.540630166260331,1.55491981722469,-0.445779272249053,1.43394202301504,6.5156640652,-8.9140973356,15.4297614008,6.4199355962,-8.970861741,15.3907973372,7.02239878725,-8.8321253252,15.85452411245
"184201","SITTING",1536,17.2736805156975,0.043302687327083,0.11598822708375,0.159290914410833,10.966773882202,11.11473380978,11.2394377503146,-19.4530599042498,-21.6842819548431,-20.5422110580996,-0.478182737167508,-0.522832498789267,-0.498370503664302,-0.524187748512232,1.53580587165329,-0.528806678179272,1.55645673963842,-0.442886178267051,1.43765761391546,6.4761089544,-8.811900668,15.2880096224,6.502985949,-8.9555751216,15.4585610706,7.04043868625,-8.9183401628,15.95877884905
"184321","SITTING",1537,17.0737725699892,0.0475223321045824,0.10984041297375,0.157362745078333,10.924886925746,11.0076998643976,11.1423843033761,-19.4329570322425,-21.1349655705577,-20.2030360770856,-0.482929634753055,-0.516227744495388,-0.500376578129268,-0.508093812875445,1.53526069911679,-0.503567236590911,1.55568431036628,-0.41379097651706,1.44184691168239,6.5656018388,-8.7525450448,15.3181468836,6.5823766354,-8.8912834326,15.473660068,7.3626198145,-8.7788729754,16.1414927899
"184441","SITTING",1538,17.1096846162092,0.0429347987874997,0.112852169167917,0.155786967955417,10.9065645505619,11.0273933263768,11.1577630879069,-19.3515489814293,-21.2070794121599,-20.2728274187874,-0.48232052982487,-0.516757161805336,-0.500334749229096,-0.515303427478813,1.53697127415661,-0.511865351539086,1.5543832620827,-0.422965732438885,1.43979736603558,6.5698772506,-8.7666757786,15.3365530292,6.546446174,-8.7971181692,15.3435643432,7.16003017625,-8.8865863558,16.04661653205
"184561","SITTING",1539,17.0460607528812,0.0431371029754167,0.113223487505,0.156360590480417,10.9295262785537,11.010895303108,11.2281081211438,-19.4155971689151,-21.6763486556487,-20.0276311382038,-0.481724180116754,-0.524116209995351,-0.493549524955257,-0.477307392914109,1.53283593825986,-0.47467389014021,1.55486407469339,-0.399554287116051,1.44141749619758,6.7273921164,-8.8386828488,15.5660749652,6.7012755028,-8.6860270154,15.3873025182,7.22768925375,-8.7357416082,15.96343086195
"184681","SITTING",1540,16.9807509755233,0.0449529853958331,0.110591785819584,0.155544771215417,10.8965993654617,11.0443855853106,11.1301307563597,-19.2079230159806,-20.6808871943831,-20.843159561344,-0.478468515485376,-0.501245286785571,-0.519377748346216,-0.484395579334833,1.53424763586785,-0.488763003652048,1.55523707071925,-0.366012298336134,1.44525983115981,6.8640305602,-8.8124813142,15.6765118744,6.8551301592,-8.737019945,15.5921501042,7.19327955775,-8.767544776,15.96082433375
"184801","SITTING",1541,17.0858339703325,0.0549962979645821,0.107865865796668,0.16286216376125,11.1142664922288,11.2566638465277,11.4299273718606,-20.1143736730761,-22.4151652299221,-20.9373595119391,-0.482981836532649,-0.522503522567658,-0.493802835246541,-0.392208416709426,1.52675969772736,-0.384765984036456,1.55548724091799,-0.314519286161841,1.45053700688732,7.2002600818,-8.7529612558,15.9532213376,7.1731994086,-8.8245140758,15.9977134844,7.642920726,-8.7624798338,16.4054005598
"184921","SITTING",1542,17.1266398749892,0.0558201496758339,0.109810450363334,0.165630600039168,11.1637246439751,11.2595888555521,11.4755496309698,-20.3909837639131,-22.5317468627734,-20.9189525223726,-0.48648496826018,-0.520256484549102,-0.492819438953601,-0.391110403797867,1.52487943741866,-0.375592611335986,1.55105448357516,-0.309441429769808,1.45030561285796,7.2885299062,-8.7620650868,16.050594993,7.1254381048,-8.66110083,15.7865389348,7.5815748965,-8.8317154764,16.4132903729
"185041","SITTING",1543,17.1738871704704,0.0523284534212506,0.10976730463125,0.162095758052501,11.1329007257919,11.2032960263584,11.4499630597545,-20.0062904834628,-22.6380565519295,-20.7694999505588,-0.476859740442369,-0.527536664281001,-0.494786271009174,-0.413210392645321,1.52612326547723,-0.421344497888211,1.55472572570332,-0.345054343778018,1.45082851326412,7.026616236,-8.8938306956,15.9204469316,7.0434878176,-8.8600623738,15.9035501914,7.55896838425,-8.8829611982,16.44192958245
"185161","SITTING",1544,17.0559527043367,0.0550932328833333,0.107422408281667,0.162515641165001,11.1620966911199,11.2810235109032,11.3910827170808,-20.3538567449046,-22.0950466424378,-21.1412295276177,-0.485293715032579,-0.516482722070727,-0.497660923839123,-0.382809440860059,1.5251831713771,-0.368595011505616,1.55368516115435,-0.293496960551023,1.45359254926753,7.1615344652,-8.8070450708,15.968579536,7.2114801262,-8.8180034336,16.0294835598,7.62856049725,-8.8307319146,16.45929241185
"185281","SITTING",1545,17.0027921491125,0.0434958391883337,0.110965508995,0.154461348183334,10.8616240063353,10.9954813062665,11.1681668148653,-19.0370447372228,-21.3671612592655,-20.1904678448086,-0.476598180334283,-0.521205625524949,-0.501673452945453,-0.485650097173417,1.53422096982329,-0.493584619155312,1.55512110095894,-0.402512816614061,1.43957107500014,6.6556664798,-8.7217392412,15.377405721,6.596330609,-8.7034071552,15.2997377642,7.148033196,-8.6587530538,15.8067862498
"185401","SITTING",1546,17.0482549601125,0.0449512882820845,0.111482210144583,0.156433498426667,10.8623749090299,10.9974130771154,11.1349941134231,-19.1638332440891,-21.1190647225714,-20.1959364101262,-0.481173885312142,-0.516705054585016,-0.501611628512775,-0.51141859765573,1.53741173279077,-0.510056484409874,1.55595271015917,-0.41965081684736,1.4399478694993,6.6688294594,-8.7704663276,15.439295787,6.4745240254,-8.7129593212,15.1874833466,7.068802999,-8.7844726376,15.8532756366
"185521","SITTING",1547,16.9625521776621,0.0457392762508334,0.111093442622916,0.15683271887375,10.89083324112,10.9477730326395,11.1179000487858,-19.404579550486,-21.0575979396897,-19.8744001187555,-0.486397208108572,-0.516801984434776,-0.496319789789326,-0.492963896031,1.53494013448779,-0.482468662437561,1.5541227393081,-0.400811418647224,1.44061670016812,6.7190506382,-8.7746716238,15.493722262,6.5955445606,-8.6985086204,15.294053181,7.1413372855,-8.6796432776,15.8209805631
"185641","SITTING",1548,16.8797906683046,0.0460182790745828,0.110731451239583,0.156749730314166,10.7737804585609,10.9597560211099,11.1080520672523,-18.8122958580457,-21.1718921360836,-19.936934270203,-0.479626250297788,-0.522600127244694,-0.497177908385495,-0.477701241646376,1.53354817336615,-0.478783159609423,1.55498147225159,-0.397541730924852,1.44301773357357,6.6146873928,-8.5823866204,15.1970740132,6.605008831,-8.6858196418,15.2908284728,7.1085902965,-8.770592724,15.8791830205
"185761","SITTING",1549,18.6083370695938,-0.0299527907958336,0.159934521865833,0.129981731069999,11.548191536564,11.8440438931544,11.8277584357543,-21.4439302159391,-23.6588788507376,-23.8086208623921,-0.474041346118501,-0.511254949329554,-0.514001840881722,-0.648018583913536,1.55824472176394,-0.639282283884825,1.54855780842355,-0.538362820073979,1.42939990897295,6.322323425,-9.5631827638,15.8855061888,6.2150465158,-9.5552757848,15.7703223006,7.2393959775,-9.598697476,16.8380934535
"185881","SITTING",1550,18.4958731267304,-0.0298684339920837,0.162874769967917,0.133006335975834,11.5200023033123,11.8146759507814,11.7024159672009,-21.4983565449684,-22.8620544840415,-23.8397664755649,-0.479279595816852,-0.501382506826134,-0.518849925971982,-0.635792550617984,1.55763113516135,-0.633486999465646,1.54722645924217,-0.536599001141799,1.42451812944791,6.3272298478,-9.4504444526,15.7776743004,6.3225258532,-9.4282408408,15.750766694,7.11627845975,-9.543827613,16.66010607275
